user_id,product_id,quantity
U10100,P20122,2
U10100,P20291,2
U10100,P20121,2
U10100,P20084,1
U10100,P20082,2
U10100,P20147,2
U10100,P20314,3
U10100,P20266,2
U10100,P20246,1
U10100,P20009,4
U10100,P20112,2
U10100,P20297,2
U10100,P20099,1
U10100,P20126,1
U10100,P20019,1
U10100,P20228,4
U10100,P20058,2
U10100,P20257,2
U10100,P20285,2
U10100,P20076,2
U10100,P20131,1
U10100,P20200,2
U10101,P20213,2
U10101,P20300,2
U10101,P20146,2
U10101,P20087,3
U10101,P20163,3
U10101,P20225,1
U10101,P20065,3
U10101,P20226,2
U10101,P20169,2
U10101,P20233,2
U10101,P20214,4
U10101,P20212,1
U10101,P20060,2
U10101,P20186,3
U10101,P20105,1
U10101,P20268,2
U10101,P20197,1
U10101,P20045,2
U10101,P20276,5
U10101,P20051,1
U10101,P20016,2
U10101,P20194,3
U10102,P20187,1
U10102,P20057,1
U10102,P20315,1
U10102,P20154,3
U10102,P20308,2
U10102,P20285,4
U10102,P20313,3
U10102,P20017,1
U10102,P20149,2
U10102,P20117,1
U10102,P20230,2
U10102,P20309,3
U10102,P20179,2
U10102,P20224,2
U10102,P20170,3
U10102,P20171,2
U10102,P20294,1
U10102,P20216,1
U10102,P20273,1
U10103,P20199,4
U10103,P20164,2
U10103,P20047,3
U10103,P20029,2
U10103,P20302,2
U10103,P20024,3
U10103,P20304,2
U10103,P20147,1
U10103,P20009,2
U10103,P20274,6
U10103,P20018,1
U10103,P20224,4
U10103,P20000,2
U10103,P20051,1
U10103,P20230,2
U10103,P20038,2
U10103,P20194,3
U10103,P20232,1
U10103,P20176,2
U10103,P20041,2
U10104,P20117,5
U10104,P20292,1
U10104,P20060,1
U10104,P20181,3
U10104,P20141,2
U10104,P20300,1
U10104,P20191,3
U10104,P20038,4
U10104,P20135,1
U10104,P20198,3
U10104,P20045,2
U10104,P20276,4
U10104,P20285,3
U10104,P20051,1
U10104,P20091,2
U10104,P20158,3
U10104,P20314,2
U10104,P20033,4
U10104,P20155,3
U10104,P20172,3
U10105,P20125,2
U10105,P20030,2
U10105,P20041,2
U10105,P20170,1
U10105,P20081,2
U10105,P20029,3
U10105,P20142,3
U10105,P20084,1
U10105,P20086,4
U10105,P20246,1
U10105,P20160,2
U10105,P20097,1
U10106,P20203,2
U10106,P20242,1
U10106,P20250,2
U10106,P20160,3
U10106,P20093,1
U10106,P20289,2
U10106,P20142,2
U10106,P20050,2
U10106,P20265,2
U10106,P20234,1
U10106,P20311,3
U10106,P20150,6
U10107,P20032,4
U10107,P20161,1
U10107,P20054,1
U10107,P20187,2
U10107,P20035,2
U10107,P20256,2
U10108,P20215,4
U10108,P20064,1
U10108,P20125,1
U10108,P20208,1
U10108,P20274,1
U10108,P20038,2
U10108,P20205,2
U10108,P20225,2
U10108,P20186,1
U10108,P20171,3
U10108,P20180,6
U10109,P20197,1
U10109,P20045,3
U10109,P20172,4
U10109,P20204,2
U10109,P20105,4
U10109,P20152,2
U10109,P20255,2
U10109,P20068,1
U10109,P20169,1
U10109,P20294,4
U10109,P20193,1
U10109,P20226,1
U10109,P20225,1
U10109,P20214,3
U10109,P20247,1
U10109,P20000,4
U10109,P20180,3
U10109,P20070,1
U10110,P20130,5
U10110,P20203,2
U10110,P20242,3
U10110,P20098,1
U10110,P20042,4
U10110,P20012,2
U10110,P20279,3
U10110,P20300,2
U10111,P20213,4
U10111,P20079,1
U10111,P20244,3
U10111,P20235,3
U10111,P20103,3
U10111,P20257,1
U10111,P20077,2
U10111,P20179,3
U10111,P20123,4
U10111,P20264,2
U10111,P20097,3
U10111,P20162,1
U10111,P20029,1
U10111,P20189,2
U10111,P20106,4
U10112,P20178,2
U10112,P20112,1
U10112,P20196,2
U10112,P20255,2
U10112,P20048,2
U10112,P20223,1
U10113,P20296,2
U10113,P20239,1
U10113,P20310,3
U10113,P20206,3
U10113,P20298,2
U10113,P20240,1
U10113,P20194,4
U10113,P20303,3
U10113,P20138,2
U10113,P20245,4
U10113,P20283,4
U10114,P20202,3
U10114,P20267,1
U10114,P20257,3
U10114,P20185,3
U10114,P20206,2
U10114,P20196,1
U10114,P20311,3
U10114,P20248,3
U10115,P20067,2
U10115,P20190,1
U10115,P20189,4
U10115,P20182,3
U10115,P20316,3
U10115,P20035,2
U10115,P20293,2
U10115,P20235,2
U10115,P20123,2
U10115,P20131,1
U10115,P20084,1
U10116,P20088,1
U10116,P20172,3
U10116,P20179,2
U10116,P20235,3
U10116,P20099,2
U10116,P20020,2
U10116,P20019,1
U10116,P20066,2
U10116,P20117,3
U10116,P20075,2
U10116,P20217,3
U10117,P20180,2
U10117,P20253,2
U10117,P20052,3
U10117,P20101,3
U10117,P20239,1
U10117,P20175,1
U10117,P20035,1
U10117,P20041,3
U10117,P20187,3
U10117,P20284,4
U10117,P20209,2
U10117,P20155,1
U10117,P20206,2
U10117,P20294,3
U10117,P20292,3
U10117,P20260,1
U10117,P20277,1
U10117,P20264,2
U10118,P20281,2
U10118,P20217,1
U10118,P20294,1
U10118,P20018,1
U10118,P20010,2
U10118,P20209,4
U10118,P20276,3
U10118,P20175,1
U10118,P20082,2
U10118,P20287,6
U10118,P20057,1
U10118,P20126,2
U10118,P20306,2
U10118,P20197,2
U10118,P20264,1
U10118,P20117,1
U10118,P20187,2
U10118,P20232,2
U10118,P20144,2
U10118,P20045,2
U10118,P20015,2
U10118,P20271,2
U10118,P20149,3
U10118,P20060,2
U10119,P20233,2
U10119,P20105,1
U10119,P20180,3
U10119,P20284,2
U10119,P20036,2
U10119,P20092,3
U10119,P20072,1
U10119,P20120,2
U10119,P20085,3
U10119,P20255,1
U10119,P20070,3
U10119,P20205,1
U10119,P20078,1
U10119,P20037,1
U10119,P20292,3
U10119,P20201,3
U10120,P20268,1
U10120,P20204,6
U10120,P20195,4
U10120,P20245,1
U10120,P20203,2
U10120,P20265,1
U10120,P20012,2
U10120,P20045,1
U10120,P20250,6
U10120,P20294,3
U10121,P20117,3
U10121,P20214,4
U10121,P20305,1
U10121,P20225,2
U10121,P20011,1
U10121,P20173,3
U10121,P20205,3
U10121,P20090,1
U10121,P20226,4
U10121,P20108,4
U10121,P20180,2
U10122,P20215,3
U10122,P20162,2
U10122,P20125,2
U10122,P20160,1
U10122,P20251,2
U10122,P20156,2
U10122,P20232,2
U10122,P20073,1
U10122,P20256,1
U10122,P20279,4
U10122,P20253,1
U10122,P20075,2
U10122,P20189,1
U10122,P20082,1
U10123,P20160,2
U10123,P20084,3
U10123,P20294,2
U10123,P20202,3
U10123,P20161,2
U10123,P20118,2
U10123,P20091,2
U10123,P20030,3
U10123,P20298,1
U10123,P20134,5
U10123,P20037,1
U10123,P20241,2
U10123,P20142,3
U10123,P20284,1
U10123,P20205,1
U10123,P20260,1
U10124,P20090,4
U10124,P20144,2
U10124,P20179,3
U10124,P20045,2
U10124,P20117,5
U10124,P20143,3
U10124,P20285,1
U10125,P20028,1
U10125,P20054,3
U10125,P20305,1
U10125,P20237,2
U10125,P20120,3
U10125,P20260,2
U10125,P20223,2
U10125,P20104,2
U10126,P20312,2
U10126,P20171,2
U10126,P20071,3
U10126,P20308,1
U10126,P20305,6
U10126,P20173,2
U10126,P20195,1
U10127,P20085,2
U10127,P20114,2
U10127,P20179,3
U10127,P20294,1
U10127,P20250,3
U10127,P20184,3
U10127,P20235,2
U10127,P20319,2
U10127,P20307,2
U10127,P20267,2
U10127,P20124,1
U10127,P20241,1
U10128,P20074,4
U10128,P20282,2
U10128,P20173,3
U10128,P20195,2
U10128,P20101,2
U10128,P20120,2
U10128,P20284,2
U10128,P20312,4
U10128,P20305,3
U10128,P20054,2
U10128,P20091,1
U10129,P20223,1
U10129,P20108,2
U10129,P20121,2
U10129,P20208,1
U10129,P20111,2
U10129,P20225,2
U10129,P20317,4
U10129,P20037,1
U10129,P20206,1
U10129,P20150,1
U10129,P20213,2
U10129,P20205,3
U10129,P20083,3
U10129,P20190,1
U10129,P20157,4
U10130,P20249,2
U10130,P20306,2
U10130,P20259,3
U10130,P20296,2
U10130,P20245,1
U10130,P20261,2
U10130,P20232,2
U10130,P20015,5
U10130,P20080,1
U10131,P20079,3
U10131,P20195,2
U10131,P20016,2
U10131,P20118,3
U10131,P20000,3
U10131,P20247,1
U10131,P20087,3
U10131,P20063,2
U10131,P20274,2
U10131,P20100,1
U10131,P20211,2
U10131,P20290,3
U10131,P20237,2
U10131,P20065,1
U10132,P20031,3
U10132,P20194,3
U10132,P20256,4
U10132,P20060,1
U10132,P20279,1
U10132,P20158,1
U10132,P20294,1
U10132,P20261,3
U10132,P20113,2
U10132,P20051,4
U10132,P20300,2
U10132,P20150,3
U10132,P20035,5
U10132,P20290,1
U10133,P20200,1
U10133,P20125,3
U10133,P20291,2
U10133,P20030,2
U10133,P20267,1
U10133,P20084,3
U10134,P20124,1
U10134,P20150,3
U10134,P20252,3
U10134,P20096,2
U10134,P20044,1
U10134,P20302,1
U10134,P20173,2
U10134,P20289,1
U10134,P20078,2
U10134,P20110,2
U10134,P20036,1
U10134,P20035,3
U10134,P20142,1
U10134,P20195,2
U10134,P20120,1
U10134,P20141,2
U10134,P20260,3
U10134,P20250,2
U10135,P20256,1
U10135,P20187,5
U10135,P20089,1
U10135,P20202,3
U10135,P20137,1
U10135,P20045,1
U10135,P20108,1
U10135,P20276,3
U10135,P20305,1
U10135,P20171,1
U10135,P20294,4
U10135,P20057,1
U10135,P20284,1
U10135,P20158,4
U10135,P20153,1
U10135,P20002,3
U10135,P20233,1
U10136,P20040,1
U10136,P20226,3
U10136,P20238,2
U10136,P20007,1
U10136,P20272,1
U10136,P20043,1
U10136,P20147,2
U10136,P20185,1
U10137,P20049,2
U10137,P20190,1
U10137,P20180,2
U10137,P20036,5
U10137,P20117,5
U10137,P20264,1
U10137,P20214,2
U10137,P20216,2
U10137,P20206,2
U10137,P20061,3
U10137,P20223,3
U10137,P20070,1
U10137,P20284,2
U10138,P20239,3
U10138,P20259,2
U10138,P20211,5
U10138,P20303,4
U10138,P20160,3
U10138,P20084,2
U10138,P20215,2
U10138,P20245,2
U10138,P20254,2
U10138,P20091,1
U10138,P20165,3
U10139,P20293,1
U10139,P20303,3
U10139,P20291,3
U10139,P20246,2
U10139,P20206,2
U10139,P20071,2
U10139,P20279,3
U10139,P20265,3
U10140,P20197,1
U10140,P20028,4
U10140,P20071,3
U10140,P20203,2
U10140,P20244,2
U10140,P20225,1
U10140,P20295,4
U10140,P20057,2
U10140,P20094,2
U10140,P20305,2
U10140,P20236,4
U10141,P20085,2
U10141,P20016,3
U10141,P20245,1
U10141,P20093,3
U10141,P20316,2
U10141,P20237,1
U10141,P20100,3
U10141,P20213,1
U10141,P20198,1
U10141,P20155,2
U10141,P20033,3
U10142,P20008,2
U10142,P20135,3
U10142,P20020,1
U10142,P20290,1
U10142,P20234,1
U10142,P20299,3
U10142,P20005,3
U10142,P20277,1
U10142,P20078,3
U10142,P20143,3
U10142,P20226,1
U10142,P20150,2
U10142,P20093,2
U10142,P20207,1
U10142,P20283,4
U10142,P20009,2
U10142,P20213,1
U10142,P20059,2
U10143,P20319,1
U10143,P20142,2
U10143,P20172,3
U10143,P20294,4
U10143,P20087,3
U10143,P20176,5
U10143,P20123,2
U10143,P20216,1
U10143,P20281,5
U10143,P20041,3
U10143,P20296,2
U10143,P20290,2
U10143,P20045,1
U10143,P20306,3
U10143,P20179,2
U10143,P20080,1
U10143,P20283,3
U10144,P20314,2
U10144,P20206,2
U10144,P20152,1
U10144,P20255,5
U10144,P20038,2
U10144,P20137,3
U10144,P20258,5
U10144,P20060,3
U10144,P20247,1
U10144,P20181,1
U10144,P20263,2
U10144,P20252,1
U10144,P20111,3
U10144,P20010,2
U10145,P20079,4
U10145,P20034,3
U10145,P20156,2
U10145,P20004,1
U10145,P20082,2
U10145,P20151,2
U10145,P20203,2
U10145,P20185,3
U10145,P20100,1
U10145,P20109,2
U10145,P20071,2
U10145,P20241,2
U10145,P20279,3
U10145,P20055,5
U10146,P20252,3
U10146,P20011,3
U10146,P20289,1
U10146,P20312,2
U10146,P20262,1
U10146,P20225,3
U10146,P20305,1
U10146,P20120,3
U10146,P20087,1
U10146,P20164,1
U10146,P20163,2
U10146,P20166,2
U10146,P20283,1
U10147,P20098,2
U10147,P20085,2
U10147,P20007,3
U10147,P20201,2
U10147,P20239,2
U10147,P20015,4
U10147,P20075,2
U10147,P20226,2
U10147,P20048,2
U10147,P20050,2
U10147,P20053,5
U10147,P20189,3
U10147,P20154,2
U10147,P20222,1
U10147,P20244,3
U10148,P20034,3
U10148,P20220,3
U10148,P20252,1
U10148,P20168,3
U10148,P20299,1
U10148,P20144,2
U10148,P20197,1
U10148,P20143,3
U10148,P20281,1
U10149,P20043,2
U10149,P20017,6
U10149,P20000,2
U10149,P20208,1
U10149,P20274,1
U10149,P20186,4
U10149,P20071,2
U10149,P20177,2
U10150,P20252,3
U10150,P20313,3
U10150,P20008,1
U10150,P20091,3
U10150,P20259,1
U10150,P20020,3
U10150,P20260,2
U10150,P20195,2
U10150,P20120,1
U10150,P20284,2
U10150,P20305,3
U10150,P20250,3
U10150,P20143,4
U10151,P20174,2
U10151,P20084,4
U10151,P20096,2
U10151,P20074,2
U10151,P20124,5
U10151,P20172,3
U10151,P20209,1
U10151,P20135,3
U10151,P20066,1
U10151,P20297,2
U10151,P20030,3
U10151,P20020,4
U10151,P20219,3
U10151,P20226,2
U10151,P20256,1
U10152,P20041,2
U10152,P20292,1
U10152,P20161,2
U10152,P20277,2
U10152,P20175,1
U10152,P20260,2
U10152,P20008,2
U10152,P20253,4
U10152,P20032,2
U10152,P20078,2
U10152,P20090,3
U10152,P20146,2
U10152,P20137,2
U10152,P20045,3
U10152,P20284,2
U10152,P20311,1
U10152,P20265,3
U10153,P20108,2
U10153,P20307,2
U10153,P20226,2
U10153,P20260,3
U10153,P20037,2
U10153,P20161,4
U10153,P20285,6
U10153,P20091,3
U10154,P20228,1
U10154,P20272,3
U10154,P20246,1
U10154,P20179,4
U10154,P20226,2
U10154,P20170,3
U10154,P20099,1
U10154,P20092,2
U10154,P20147,3
U10154,P20290,1
U10154,P20297,3
U10154,P20066,2
U10154,P20255,2
U10154,P20293,2
U10154,P20058,1
U10154,P20029,2
U10155,P20245,2
U10155,P20018,2
U10155,P20174,1
U10155,P20114,2
U10155,P20294,2
U10155,P20279,1
U10155,P20251,2
U10155,P20311,2
U10155,P20253,5
U10155,P20303,5
U10155,P20048,5
U10156,P20214,4
U10156,P20011,3
U10156,P20301,4
U10156,P20186,1
U10156,P20169,1
U10156,P20052,2
U10156,P20223,2
U10156,P20116,1
U10156,P20033,2
U10156,P20103,3
U10156,P20225,3
U10156,P20176,2
U10156,P20299,3
U10156,P20038,4
U10156,P20293,2
U10156,P20105,1
U10156,P20051,2
U10156,P20202,2
U10157,P20037,1
U10157,P20002,4
U10157,P20301,2
U10157,P20019,1
U10157,P20217,3
U10157,P20170,2
U10157,P20241,2
U10157,P20186,3
U10157,P20280,2
U10157,P20163,3
U10157,P20101,2
U10157,P20099,2
U10157,P20171,2
U10157,P20174,1
U10157,P20096,4
U10157,P20196,2
U10157,P20077,1
U10158,P20125,1
U10158,P20041,2
U10158,P20231,2
U10158,P20045,2
U10158,P20032,5
U10158,P20039,2
U10158,P20311,1
U10158,P20273,1
U10158,P20314,1
U10158,P20081,3
U10158,P20090,3
U10158,P20197,3
U10159,P20042,5
U10159,P20317,3
U10159,P20189,2
U10159,P20121,2
U10159,P20043,2
U10159,P20218,2
U10159,P20311,1
U10159,P20262,3
U10159,P20255,2
U10159,P20252,1
U10159,P20053,1
U10159,P20009,3
U10159,P20129,2
U10159,P20085,1
U10159,P20279,1
U10159,P20308,3
U10159,P20035,3
U10160,P20103,4
U10160,P20195,1
U10160,P20005,2
U10160,P20121,2
U10160,P20037,2
U10160,P20044,4
U10160,P20213,1
U10160,P20064,4
U10160,P20031,1
U10161,P20065,2
U10161,P20076,2
U10161,P20172,1
U10161,P20220,1
U10161,P20218,3
U10161,P20079,4
U10161,P20152,2
U10161,P20003,1
U10161,P20044,1
U10161,P20089,2
U10161,P20173,4
U10161,P20221,3
U10161,P20094,1
U10161,P20203,1
U10161,P20288,4
U10161,P20319,2
U10161,P20159,3
U10161,P20211,3
U10162,P20035,1
U10162,P20001,2
U10162,P20240,1
U10162,P20000,3
U10162,P20286,2
U10162,P20145,2
U10162,P20104,1
U10162,P20293,4
U10162,P20061,2
U10162,P20010,4
U10163,P20060,2
U10163,P20289,3
U10163,P20253,1
U10163,P20282,2
U10163,P20089,1
U10163,P20075,2
U10163,P20168,2
U10163,P20154,2
U10163,P20169,3
U10163,P20038,3
U10163,P20284,2
U10163,P20090,2
U10163,P20022,2
U10163,P20128,2
U10163,P20036,6
U10164,P20105,1
U10164,P20288,1
U10164,P20185,2
U10164,P20204,2
U10164,P20156,5
U10164,P20261,2
U10164,P20132,2
U10164,P20202,3
U10164,P20169,4
U10164,P20005,3
U10164,P20186,4
U10164,P20077,1
U10164,P20070,2
U10164,P20309,1
U10164,P20004,2
U10164,P20098,1
U10164,P20264,1
U10164,P20248,1
U10164,P20274,2
U10165,P20106,4
U10165,P20096,2
U10165,P20135,1
U10165,P20019,2
U10165,P20066,4
U10165,P20259,2
U10165,P20172,4
U10165,P20303,5
U10165,P20027,3
U10165,P20085,3
U10165,P20255,1
U10165,P20215,1
U10166,P20043,1
U10166,P20251,2
U10166,P20099,2
U10166,P20078,2
U10166,P20015,3
U10166,P20225,3
U10166,P20150,3
U10166,P20296,4
U10166,P20095,2
U10166,P20105,5
U10166,P20242,2
U10166,P20110,3
U10166,P20315,2
U10166,P20299,4
U10166,P20071,2
U10166,P20008,3
U10166,P20047,1
U10167,P20184,1
U10167,P20307,1
U10167,P20088,3
U10167,P20215,2
U10167,P20037,2
U10167,P20106,2
U10167,P20005,1
U10167,P20171,2
U10167,P20269,3
U10168,P20250,2
U10168,P20043,1
U10168,P20097,1
U10168,P20074,5
U10168,P20078,2
U10168,P20008,1
U10168,P20174,4
U10168,P20161,2
U10168,P20205,3
U10168,P20084,2
U10168,P20251,5
U10168,P20153,2
U10168,P20092,5
U10168,P20101,2
U10168,P20209,3
U10168,P20178,2
U10168,P20260,1
U10168,P20035,1
U10168,P20096,2
U10168,P20311,2
U10169,P20209,4
U10169,P20090,1
U10169,P20282,2
U10169,P20086,5
U10169,P20074,2
U10169,P20123,2
U10169,P20179,2
U10169,P20250,3
U10169,P20180,1
U10170,P20138,4
U10170,P20222,4
U10170,P20140,3
U10170,P20237,1
U10170,P20295,3
U10170,P20195,4
U10170,P20177,1
U10170,P20142,1
U10170,P20302,2
U10170,P20156,2
U10170,P20248,2
U10170,P20232,4
U10170,P20299,1
U10170,P20087,3
U10170,P20179,1
U10170,P20004,2
U10170,P20064,2
U10170,P20255,2
U10171,P20254,3
U10171,P20018,4
U10171,P20199,1
U10171,P20262,1
U10171,P20301,2
U10171,P20299,2
U10171,P20117,2
U10171,P20001,3
U10171,P20222,1
U10171,P20102,4
U10171,P20264,2
U10171,P20038,3
U10171,P20253,3
U10171,P20104,2
U10171,P20225,3
U10172,P20102,3
U10172,P20128,2
U10172,P20248,3
U10172,P20160,2
U10172,P20089,5
U10172,P20056,2
U10172,P20011,4
U10172,P20129,3
U10172,P20121,2
U10172,P20005,2
U10172,P20032,5
U10172,P20086,3
U10172,P20311,3
U10172,P20270,2
U10172,P20154,1
U10172,P20195,2
U10172,P20034,2
U10172,P20002,1
U10172,P20313,1
U10172,P20177,1
U10172,P20184,1
U10172,P20119,1
U10173,P20145,2
U10173,P20284,1
U10173,P20277,4
U10173,P20078,3
U10173,P20217,3
U10173,P20031,1
U10173,P20008,2
U10173,P20143,4
U10173,P20286,3
U10173,P20024,2
U10173,P20238,1
U10173,P20037,3
U10173,P20213,4
U10173,P20159,5
U10173,P20260,1
U10173,P20308,2
U10173,P20040,2
U10173,P20028,1
U10173,P20135,3
U10173,P20093,1
U10173,P20218,2
U10173,P20130,2
U10174,P20305,2
U10174,P20184,2
U10174,P20049,2
U10174,P20199,1
U10174,P20035,3
U10174,P20188,4
U10174,P20015,1
U10174,P20008,2
U10174,P20125,1
U10174,P20168,3
U10174,P20253,1
U10174,P20061,1
U10174,P20177,1
U10175,P20137,2
U10175,P20291,2
U10175,P20181,3
U10175,P20233,2
U10175,P20111,3
U10175,P20060,1
U10175,P20308,2
U10176,P20291,1
U10176,P20180,2
U10176,P20141,2
U10176,P20314,6
U10176,P20233,2
U10176,P20131,2
U10176,P20205,1
U10176,P20041,2
U10177,P20306,2
U10177,P20192,1
U10177,P20053,2
U10177,P20180,2
U10177,P20156,1
U10177,P20011,1
U10177,P20117,4
U10177,P20261,1
U10177,P20043,3
U10177,P20031,2
U10177,P20007,2
U10177,P20061,3
U10177,P20088,1
U10178,P20121,6
U10178,P20310,5
U10178,P20194,2
U10178,P20240,3
U10178,P20077,3
U10178,P20319,3
U10178,P20213,2
U10178,P20008,3
U10178,P20109,4
U10178,P20107,1
U10178,P20009,1
U10178,P20261,3
U10178,P20228,3
U10178,P20251,3
U10178,P20114,3
U10178,P20055,3
U10178,P20296,1
U10178,P20301,3
U10178,P20242,2
U10178,P20095,3
U10178,P20130,2
U10179,P20104,1
U10179,P20255,3
U10179,P20033,1
U10179,P20020,3
U10179,P20054,3
U10179,P20260,1
U10179,P20143,3
U10179,P20120,1
U10179,P20088,4
U10179,P20293,3
U10179,P20135,2
U10179,P20223,5
U10179,P20283,2
U10180,P20240,2
U10180,P20197,4
U10180,P20236,2
U10180,P20318,5
U10180,P20299,2
U10180,P20270,2
U10180,P20062,3
U10180,P20041,4
U10180,P20162,3
U10180,P20199,2
U10181,P20133,1
U10181,P20258,3
U10181,P20237,2
U10181,P20294,1
U10181,P20263,1
U10181,P20045,2
U10181,P20136,1
U10181,P20105,2
U10181,P20150,3
U10181,P20227,3
U10181,P20233,1
U10181,P20245,1
U10181,P20276,2
U10181,P20216,3
U10181,P20252,2
U10181,P20302,3
U10181,P20065,1
U10182,P20141,4
U10182,P20012,2
U10182,P20203,2
U10182,P20224,2
U10182,P20136,3
U10182,P20234,2
U10182,P20169,4
U10182,P20093,1
U10182,P20303,1
U10182,P20039,1
U10183,P20250,3
U10183,P20143,2
U10183,P20256,3
U10183,P20255,2
U10183,P20153,3
U10183,P20295,6
U10183,P20290,3
U10183,P20213,2
U10183,P20222,2
U10183,P20045,2
U10183,P20219,2
U10183,P20252,1
U10183,P20150,3
U10184,P20161,1
U10184,P20112,1
U10184,P20260,1
U10184,P20305,2
U10184,P20289,2
U10184,P20078,4
U10184,P20231,2
U10184,P20217,3
U10184,P20194,2
U10184,P20273,1
U10184,P20171,2
U10184,P20036,2
U10184,P20163,2
U10184,P20111,2
U10184,P20195,4
U10184,P20224,1
U10185,P20258,4
U10185,P20146,4
U10185,P20256,4
U10185,P20015,1
U10185,P20197,3
U10185,P20186,2
U10186,P20195,1
U10186,P20230,2
U10186,P20315,3
U10186,P20025,2
U10186,P20081,3
U10186,P20144,3
U10186,P20305,1
U10186,P20115,2
U10186,P20252,2
U10186,P20167,2
U10186,P20040,2
U10186,P20295,2
U10186,P20210,3
U10186,P20247,2
U10187,P20313,3
U10187,P20143,3
U10187,P20180,2
U10187,P20235,5
U10187,P20271,1
U10187,P20104,2
U10187,P20249,4
U10187,P20061,1
U10187,P20282,2
U10187,P20015,3
U10188,P20264,3
U10188,P20217,1
U10188,P20155,1
U10188,P20143,6
U10188,P20052,1
U10188,P20284,2
U10188,P20035,1
U10188,P20172,3
U10188,P20213,4
U10188,P20260,3
U10188,P20259,1
U10188,P20215,2
U10188,P20048,3
U10188,P20293,1
U10188,P20126,3
U10188,P20187,1
U10188,P20175,5
U10189,P20286,2
U10189,P20164,3
U10189,P20238,3
U10189,P20063,2
U10189,P20009,2
U10189,P20291,2
U10189,P20258,2
U10189,P20181,1
U10189,P20308,2
U10189,P20231,2
U10189,P20263,4
U10189,P20305,1
U10189,P20010,4
U10189,P20150,4
U10189,P20197,1
U10189,P20023,2
U10189,P20151,2
U10189,P20225,6
U10189,P20226,2
U10189,P20236,3
U10189,P20112,1
U10190,P20213,2
U10190,P20279,3
U10190,P20033,4
U10190,P20043,2
U10190,P20135,1
U10190,P20128,4
U10190,P20220,2
U10190,P20050,2
U10190,P20236,2
U10190,P20105,2
U10190,P20261,3
U10190,P20199,1
U10190,P20299,1
U10191,P20063,1
U10191,P20057,1
U10191,P20095,1
U10191,P20011,2
U10191,P20237,2
U10191,P20134,2
U10191,P20258,1
U10191,P20137,2
U10191,P20030,1
U10191,P20015,3
U10191,P20225,2
U10191,P20115,1
U10191,P20298,4
U10191,P20105,1
U10192,P20296,2
U10192,P20147,2
U10192,P20272,1
U10192,P20073,3
U10192,P20232,2
U10192,P20070,4
U10192,P20105,1
U10192,P20302,3
U10192,P20004,1
U10192,P20061,4
U10192,P20216,2
U10192,P20088,2
U10192,P20261,3
U10192,P20252,3
U10193,P20256,4
U10193,P20181,3
U10193,P20314,3
U10193,P20019,2
U10193,P20010,2
U10193,P20259,1
U10194,P20249,1
U10194,P20272,4
U10194,P20020,1
U10194,P20239,2
U10194,P20082,1
U10194,P20013,2
U10194,P20028,1
U10194,P20103,5
U10194,P20091,2
U10194,P20007,3
U10194,P20316,3
U10194,P20209,2
U10194,P20291,1
U10194,P20297,1
U10194,P20293,1
U10194,P20131,1
U10195,P20082,2
U10195,P20093,2
U10195,P20060,2
U10195,P20075,3
U10195,P20289,1
U10195,P20041,2
U10195,P20187,1
U10195,P20050,2
U10195,P20197,1
U10195,P20211,1
U10195,P20300,3
U10196,P20256,3
U10196,P20055,1
U10196,P20097,1
U10196,P20248,1
U10196,P20185,2
U10196,P20257,2
U10196,P20176,4
U10196,P20244,6
U10196,P20100,3
U10196,P20019,2
U10196,P20026,5
U10196,P20121,2
U10196,P20140,1
U10196,P20098,1
U10197,P20048,4
U10197,P20027,3
U10197,P20085,1
U10197,P20057,3
U10197,P20075,1
U10197,P20154,1
U10198,P20157,1
U10198,P20268,2
U10198,P20249,3
U10198,P20197,2
U10198,P20076,2
U10198,P20052,3
U10198,P20263,2
U10198,P20013,3
U10198,P20000,3
U10198,P20314,1
U10199,P20214,2
U10199,P20169,3
U10199,P20162,2
U10199,P20043,2
U10199,P20180,2
U10199,P20131,2
U10199,P20192,2
U10199,P20071,1
U10199,P20116,2
U10199,P20036,1
U10199,P20070,1
U10199,P20175,1
U10199,P20173,6
U10199,P20011,1
U10199,P20250,3
U10199,P20168,5
U10199,P20236,2
U10199,P20153,1
U10199,P20017,3
U10200,P20151,1
U10200,P20215,2
U10200,P20029,1
U10200,P20142,1
U10200,P20199,4
U10200,P20248,3
U10200,P20096,1
U10200,P20037,1
U10200,P20189,1
U10200,P20184,2
U10200,P20228,2
U10200,P20066,2
U10200,P20107,4
U10200,P20121,2
U10200,P20293,5
U10200,P20054,1
U10200,P20103,2
U10200,P20020,1
U10200,P20088,3
U10200,P20119,4
U10200,P20302,2
U10201,P20310,2
U10201,P20113,3
U10201,P20265,2
U10201,P20249,1
U10201,P20025,2
U10201,P20293,2
U10201,P20263,3
U10201,P20125,1
U10201,P20206,2
U10202,P20172,2
U10202,P20157,1
U10202,P20225,2
U10202,P20011,2
U10202,P20129,1
U10202,P20102,2
U10202,P20168,3
U10202,P20121,2
U10202,P20186,2
U10202,P20274,2
U10202,P20192,3
U10202,P20263,3
U10203,P20226,1
U10203,P20027,4
U10203,P20052,1
U10203,P20097,1
U10203,P20275,2
U10203,P20030,2
U10203,P20259,3
U10204,P20310,2
U10204,P20135,2
U10204,P20180,2
U10204,P20261,1
U10204,P20126,2
U10204,P20106,1
U10204,P20066,2
U10204,P20031,4
U10204,P20125,2
